geoid,0,1,2
14000US36005011502,22.0,16.0,41.0
14000US36059518600,3.0,4.0,3.0
14000US36047090000,12.0,13.0,31.0
14000US34017012400,37.0,27.0,37.0
14000US36047034500,18.0,32.0,9.0
14000US34039039700,4.0,3.0,4.0
14000US36047078000,3.0,4.0,3.0
14000US36047068000,3.0,4.0,3.0
14000US36081088400,3.0,4.0,3.0
14000US36005013800,1.0,1.0,1.0
14000US36081015900,42.0,7.0,35.0
14000US36103158401,3.0,4.0,3.0
14000US36119012303,1.0,1.0,1.0
14000US34013019400,15.0,3.0,4.0
14000US36103159000,3.0,4.0,3.0
14000US36085013301,31.0,26.0,38.0
14000US36119013304,1.0,1.0,1.0
14000US36119012700,1.0,1.0,1.0
14000US34003045100,4.0,3.0,4.0
14000US36047001800,3.0,2.0,2.0
14000US34017000100,13.0,18.0,14.0
14000US36081121500,1.0,23.0,2.0
14000US34027045402,4.0,3.0,4.0
14000US36005037100,31.0,34.0,1.0
14000US36005030000,1.0,1.0,1.0
14000US34029715301,4.0,3.0,4.0
14000US34027045701,4.0,3.0,4.0
14000US36047011200,2.0,2.0,16.0
14000US34025800601,4.0,3.0,4.0
14000US34023001409,4.0,3.0,4.0
14000US36047041200,3.0,4.0,1.0
14000US34013015000,4.0,3.0,4.0
14000US36059408100,3.0,4.0,3.0
14000US34017017000,4.0,3.0,4.0
14000US36081074900,45.0,4.0,41.0
14000US36059301000,3.0,4.0,3.0
14000US36005040701,1.0,1.0,1.0
14000US36005008700,1.0,4.0,3.0
14000US34023001413,4.0,3.0,4.0
14000US34023002701,4.0,3.0,4.0
14000US36061017402,14.0,32.0,34.0
14000US36085011201,2.0,2.0,2.0
14000US36103111701,3.0,4.0,3.0
14000US36061016700,1.0,1.0,10.0
14000US36061014200,3.0,4.0,3.0
14000US36047025901,22.0,16.0,20.0
14000US34025810700,4.0,3.0,4.0
14000US34013013100,4.0,22.0,26.0
14000US34037371502,4.0,3.0,4.0
14000US34037372600,4.0,3.0,4.0
14000US34017006100,4.0,3.0,14.0
14000US36071012700,1.0,1.0,1.0
14000US36059413400,3.0,4.0,3.0
14000US36047150200,2.0,2.0,2.0
14000US36081001800,17.0,19.0,39.0
14000US36079010400,1.0,1.0,1.0
14000US36027050205,1.0,1.0,1.0
14000US36081065000,3.0,4.0,3.0
14000US36103158103,3.0,4.0,3.0
14000US34027044404,4.0,3.0,4.0
14000US36087010101,1.0,1.0,1.0
14000US36087011502,1.0,1.0,1.0
14000US34003020200,4.0,3.0,4.0
14000US36061020101,9.0,1.0,32.0
14000US36103147901,3.0,4.0,3.0
14000US36047010800,17.0,41.0,41.0
14000US36059408600,3.0,4.0,3.0
14000US34035053706,4.0,3.0,4.0
14000US36081096400,1.0,34.0,24.0
14000US34031264101,4.0,3.0,4.0
14000US36081014400,3.0,4.0,3.0
14000US36059522000,3.0,4.0,3.0
14000US36103122404,3.0,4.0,3.0
14000US34035052400,4.0,3.0,4.0
14000US36081136700,3.0,4.0,3.0
14000US36047056600,2.0,11.0,2.0
14000US36081051300,13.0,18.0,39.0
14000US36061012400,26.0,12.0,1.0
14000US36061021400,24.0,25.0,19.0
14000US36081002600,1.0,2.0,2.0
14000US36081044302,37.0,27.0,37.0
14000US36103158705,3.0,4.0,3.0
14000US36005023800,1.0,1.0,1.0
14000US36047092800,1.0,7.0,3.0
14000US34031175801,4.0,3.0,4.0
14000US34017004800,4.0,3.0,14.0
14000US36081055400,3.0,4.0,2.0
14000US36081015300,27.0,4.0,2.0
14000US36085003300,2.0,2.0,2.0
14000US34023006204,4.0,3.0,4.0
14000US34031216701,4.0,3.0,4.0
14000US36005040400,26.0,28.0,39.0
14000US36081062600,1.0,4.0,3.0
14000US34013006400,4.0,22.0,4.0
14000US34013002100,4.0,22.0,26.0
14000US36047027300,1.0,21.0,1.0
14000US36081009400,41.0,32.0,18.0
14000US36059407402,3.0,4.0,3.0
14000US36081051800,3.0,4.0,3.0
14000US36081010800,10.0,23.0,2.0
14000US34039034700,4.0,3.0,4.0
14000US36081057900,25.0,23.0,28.0
14000US36005039902,1.0,1.0,1.0
14000US36081128300,14.0,2.0,24.0
14000US36005001600,1.0,1.0,12.0
14000US36027110005,1.0,1.0,1.0
14000US36027110003,1.0,1.0,1.0
14000US36005027300,33.0,25.0,1.0
14000US34027042302,4.0,3.0,4.0
14000US36047097400,2.0,1.0,2.0
14000US34013015200,4.0,3.0,4.0
14000US36047073000,3.0,4.0,3.0
14000US36119013900,1.0,1.0,1.0
14000US36085023900,2.0,2.0,2.0
14000US36119002107,1.0,1.0,1.0
14000US36081112300,3.0,4.0,3.0
14000US34013004300,4.0,22.0,4.0
14000US36085027704,2.0,2.0,2.0
14000US36103201001,3.0,4.0,3.0
14000US36005004001,1.0,1.0,1.0
14000US34013018300,4.0,22.0,4.0
14000US34013011500,4.0,22.0,4.0
14000US36103134703,3.0,4.0,3.0
14000US36059300300,3.0,4.0,3.0
14000US36085024700,2.0,2.0,2.0
14000US36005006500,21.0,11.0,27.0
14000US36047005900,1.0,33.0,10.0
14000US36005023000,1.0,1.0,1.0
14000US36047111800,17.0,19.0,2.0
14000US36071014202,1.0,1.0,1.0
14000US36047041401,4.0,4.0,4.0
14000US36047049600,35.0,7.0,23.0
14000US36059407203,3.0,4.0,3.0
14000US34039031801,4.0,3.0,4.0
14000US36071014301,1.0,1.0,1.0
14000US34031175703,4.0,3.0,4.0
14000US36059301900,3.0,4.0,3.0
14000US36059416500,3.0,4.0,3.0
14000US36119001303,1.0,1.0,1.0
14000US36005036501,1.0,22.0,5.0
14000US36103158502,3.0,4.0,3.0
14000US36081013700,38.0,38.0,19.0
14000US36059520800,3.0,4.0,3.0
14000US34013007400,4.0,3.0,4.0
14000US36081013600,1.0,1.0,1.0
14000US36119009500,1.0,1.0,1.0
14000US36081125700,3.0,4.0,3.0
14000US36081071303,3.0,4.0,3.0
14000US34023007906,4.0,3.0,4.0
14000US34031125000,4.0,3.0,4.0
14000US34023000606,4.0,3.0,4.0
14000US34023001502,4.0,3.0,4.0
14000US36061012200,19.0,21.0,7.0
14000US36059409800,3.0,4.0,3.0
14000US34017000800,4.0,3.0,14.0
14000US36119010803,1.0,1.0,1.0
14000US36081144700,1.0,4.0,3.0
14000US36047047600,7.0,35.0,27.0
14000US36079010300,1.0,1.0,1.0
14000US34025806100,4.0,3.0,4.0
14000US34039039300,4.0,3.0,4.0
14000US36119005200,1.0,1.0,1.0
14000US36047064400,3.0,1.0,12.0
14000US36119002405,1.0,1.0,1.0
14000US34031124500,4.0,3.0,4.0
14000US36081054000,3.0,4.0,3.0
14000US34013004700,4.0,22.0,4.0
14000US34031183101,4.0,3.0,4.0
14000US34023008405,4.0,3.0,4.0
14000US36047000502,1.0,4.0,3.0
14000US34027046000,4.0,3.0,4.0
14000US34017014102,4.0,3.0,4.0
14000US36027130003,1.0,1.0,1.0
14000US42103950802,3.0,4.0,3.0
14000US36005000200,21.0,25.0,1.0
14000US34035052700,4.0,3.0,4.0
14000US36059412800,3.0,4.0,3.0
14000US36047036100,2.0,16.0,23.0
14000US36005004800,1.0,21.0,35.0
14000US36005022902,1.0,1.0,12.0
14000US36047028100,5.0,5.0,33.0
14000US36119014903,1.0,1.0,1.0
14000US36047050900,24.0,6.0,27.0
14000US34029713500,4.0,3.0,4.0
14000US36047054300,3.0,2.0,2.0
14000US36071015004,2.0,2.0,16.0
14000US36005031600,1.0,4.0,1.0
14000US36081032800,3.0,4.0,3.0
14000US36047027800,1.0,1.0,23.0
14000US36059303302,3.0,4.0,3.0
14000US36059518501,3.0,4.0,3.0
14000US36047083400,31.0,34.0,38.0
14000US36081038100,8.0,27.0,10.0
14000US34035051300,4.0,3.0,4.0
14000US36047002000,2.0,1.0,18.0
14000US36081065900,22.0,40.0,2.0
14000US36081004300,6.0,12.0,12.0
14000US36085002002,2.0,2.0,2.0
14000US34003006202,4.0,3.0,4.0
14000US36081012500,1.0,33.0,25.0
14000US34013007800,10.0,3.0,7.0
14000US34039031400,4.0,3.0,4.0
14000US36085030302,2.0,2.0,2.0
14000US34023003401,4.0,3.0,4.0
14000US34023002805,4.0,3.0,4.0
14000US36059304100,3.0,4.0,3.0
14000US34023005300,4.0,3.0,4.0
14000US36047057900,40.0,12.0,29.0
14000US34035052203,4.0,3.0,4.0
14000US34013012300,4.0,22.0,26.0
14000US36005024400,1.0,1.0,1.0
14000US36047048800,35.0,39.0,23.0
14000US34029713000,4.0,3.0,4.0
14000US34039038000,4.0,3.0,4.0
14000US36081013000,41.0,39.0,39.0
14000US36081094500,3.0,4.0,3.0
14000US36047093200,3.0,4.0,3.0
14000US36087011302,1.0,1.0,1.0
14000US36059517000,3.0,4.0,3.0
14000US36059406900,3.0,4.0,3.0
14000US36059520700,3.0,4.0,3.0
14000US36005014702,33.0,9.0,20.0
14000US36047025300,9.0,25.0,33.0
14000US36005045102,1.0,1.0,38.0
14000US36005018500,9.0,8.0,1.0
14000US34003021100,4.0,3.0,4.0
14000US34025807500,4.0,3.0,4.0
14000US36047102600,34.0,4.0,3.0
14000US36059416600,3.0,4.0,3.0
14000US36047078400,35.0,1.0,23.0
14000US36047077400,3.0,4.0,3.0
14000US34027044000,4.0,3.0,4.0
14000US36087011501,1.0,1.0,1.0
14000US36047007200,9.0,10.0,33.0
14000US36047025500,30.0,17.0,9.0
14000US36081097204,30.0,2.0,9.0
14000US34025808200,4.0,3.0,4.0
14000US34017018500,16.0,3.0,14.0
14000US34025810900,4.0,3.0,4.0
14000US36047080600,4.0,3.0,4.0
14000US36047091600,2.0,27.0,7.0
14000US34003023501,4.0,3.0,4.0
14000US36005016600,1.0,1.0,1.0
14000US36005031800,1.0,1.0,1.0
14000US34027046105,4.0,3.0,4.0
14000US34013002201,39.0,22.0,13.0
14000US36059301500,3.0,4.0,3.0
14000US36119003300,1.0,1.0,1.0
14000US36119004000,1.0,1.0,1.0
14000US36047077200,2.0,2.0,2.0
14000US34017016800,4.0,3.0,4.0
14000US36005038301,1.0,18.0,3.0
14000US36005024501,41.0,22.0,26.0
14000US36081008700,3.0,20.0,24.0
14000US36027120000,1.0,1.0,1.0
14000US36005044902,1.0,41.0,21.0
14000US36081002200,3.0,4.0,3.0
14000US36005008500,10.0,28.0,32.0
14000US34013021400,4.0,3.0,4.0
14000US34003058100,4.0,3.0,4.0
14000US34023007907,4.0,3.0,4.0
14000US34013013800,4.0,3.0,4.0
14000US36047036700,36.0,1.0,25.0
14000US36081109900,3.0,4.0,3.0
14000US36081055500,36.0,12.0,25.0
14000US34023008208,4.0,3.0,4.0
14000US36085017009,2.0,2.0,2.0
14000US36081004200,3.0,4.0,3.0
14000US36081146700,3.0,4.0,3.0
14000US36059416900,3.0,4.0,3.0
14000US34003011100,4.0,3.0,4.0
14000US34037373000,4.0,3.0,4.0
14000US34013001300,4.0,22.0,4.0
14000US36047015100,20.0,32.0,21.0
14000US36047102800,12.0,14.0,40.0
14000US42103950606,1.0,1.0,1.0
14000US34003041100,4.0,3.0,4.0
14000US36047017800,3.0,2.0,2.0
14000US36047041100,42.0,35.0,16.0
14000US34003019305,4.0,3.0,4.0
14000US36047006400,1.0,1.0,12.0
14000US36059416201,3.0,4.0,3.0
14000US34017001000,31.0,11.0,14.0
14000US34017002200,31.0,11.0,14.0
14000US36103135204,3.0,4.0,3.0
14000US34017018302,30.0,29.0,4.0
14000US36005024000,33.0,25.0,1.0
14000US36087011601,1.0,1.0,1.0
14000US36047065200,3.0,4.0,2.0
14000US36081064101,2.0,11.0,2.0
14000US36005028100,35.0,1.0,5.0
14000US36119004100,1.0,1.0,1.0
14000US36047021300,21.0,23.0,16.0
14000US36047029100,1.0,7.0,11.0
14000US34003019204,4.0,3.0,4.0
14000US36059408700,3.0,4.0,3.0
14000US36081073900,1.0,1.0,1.0
14000US34031256801,4.0,3.0,4.0
14000US36047043400,22.0,21.0,9.0
14000US36059519000,3.0,4.0,3.0
14000US36047043700,15.0,32.0,13.0
14000US36081045700,3.0,37.0,3.0
14000US36047087600,1.0,1.0,3.0
14000US34025810001,4.0,3.0,4.0
14000US34035053905,4.0,3.0,4.0
14000US34017018200,9.0,26.0,32.0
14000US36047093400,26.0,29.0,17.0
14000US36047024500,15.0,26.0,17.0
14000US36047009000,9.0,14.0,11.0
14000US36103111001,3.0,4.0,3.0
14000US36103159406,3.0,4.0,3.0
14000US34025808300,4.0,3.0,4.0
14000US36103158707,3.0,4.0,3.0
14000US36081138502,3.0,4.0,3.0
14000US34029712000,4.0,3.0,4.0
14000US36047045200,3.0,1.0,3.0
14000US36047054500,18.0,32.0,9.0
14000US36081089200,3.0,4.0,3.0
14000US36081042600,8.0,25.0,30.0
14000US36005017500,1.0,4.0,3.0
14000US34017004700,4.0,3.0,14.0
14000US34023003700,4.0,3.0,4.0
14000US36061006600,15.0,29.0,33.0
14000US36081023600,4.0,3.0,4.0
14000US36059517701,3.0,4.0,3.0
14000US36103111503,3.0,4.0,3.0
14000US34013013600,4.0,3.0,4.0
14000US36103111201,3.0,4.0,3.0
14000US36103110902,3.0,4.0,3.0
14000US34013003800,4.0,22.0,26.0
14000US36081069701,24.0,9.0,27.0
14000US36047050804,2.0,25.0,1.0
14000US36005033202,10.0,31.0,1.0
14000US36047055800,33.0,24.0,1.0
14000US34023004900,4.0,3.0,4.0
14000US36119005100,1.0,1.0,1.0
14000US34023006900,4.0,3.0,4.0
14000US36119001403,1.0,1.0,1.0
14000US36047018700,32.0,10.0,36.0
14000US34023000701,4.0,3.0,4.0
14000US34017016600,4.0,3.0,14.0
14000US36103158321,3.0,4.0,3.0
14000US36079011200,1.0,1.0,1.0
14000US34019011100,4.0,3.0,4.0
14000US36047037100,36.0,38.0,25.0
14000US36087011000,1.0,1.0,1.0
14000US36047042600,1.0,2.0,2.0
14000US36103111300,3.0,4.0,3.0
14000US34003011300,4.0,3.0,4.0
14000US36103135005,3.0,4.0,3.0
14000US36027060100,1.0,1.0,1.0
14000US36047024100,13.0,14.0,12.0
14000US36005029600,1.0,1.0,1.0
14000US34025801700,4.0,3.0,4.0
14000US36071011900,1.0,1.0,1.0
14000US36071011802,1.0,1.0,1.0
14000US36005038100,13.0,17.0,12.0
14000US36005023301,32.0,30.0,7.0
14000US36061001002,25.0,41.0,20.0
14000US36081024500,11.0,11.0,19.0
14000US36047031500,2.0,40.0,41.0
14000US36047040400,1.0,1.0,3.0
14000US34013018700,39.0,22.0,26.0
14000US34023002102,4.0,3.0,4.0
14000US34029731102,4.0,3.0,4.0
14000US36047032300,10.0,25.0,3.0
14000US36081036500,38.0,2.0,24.0
14000US36047082800,33.0,24.0,1.0
14000US36059519400,3.0,4.0,3.0
14000US36119001402,1.0,1.0,1.0
14000US36081044000,1.0,1.0,9.0
14000US36081022001,2.0,7.0,23.0
14000US34025807600,4.0,3.0,4.0
14000US34013011800,39.0,22.0,26.0
14000US36047040500,22.0,29.0,33.0
14000US36103135208,3.0,4.0,3.0
14000US36087012502,1.0,1.0,1.0
14000US36087013401,1.0,1.0,1.0
14000US34023003600,4.0,3.0,4.0
14000US36103111100,3.0,4.0,3.0
14000US36119004400,1.0,1.0,1.0
14000US34013010800,4.0,3.0,4.0
14000US36119008403,1.0,1.0,1.0
14000US36103190705,3.0,4.0,3.0
14000US36047078600,10.0,40.0,2.0
14000US34027042900,4.0,3.0,4.0
14000US36059410100,3.0,4.0,3.0
14000US34027045603,4.0,3.0,4.0
14000US36081001200,13.0,4.0,35.0
14000US36103112204,3.0,4.0,3.0
14000US36047076200,3.0,31.0,1.0
14000US36005020200,43.0,22.0,25.0
14000US36103146706,3.0,4.0,3.0
14000US36081023500,8.0,27.0,37.0
14000US34023006604,4.0,3.0,4.0
14000US36005027401,1.0,1.0,1.0
14000US36005007200,1.0,1.0,1.0
14000US36081010400,3.0,4.0,3.0
14000US36087012700,1.0,1.0,1.0
14000US36061019200,1.0,8.0,1.0
14000US36047120800,34.0,4.0,3.0
14000US34023008605,4.0,3.0,4.0
14000US36103158010,3.0,4.0,3.0
14000US34029729000,4.0,3.0,4.0
14000US36071014102,1.0,1.0,1.0
14000US36059405800,3.0,4.0,3.0
14000US36059301300,3.0,4.0,3.0
14000US36081001400,1.0,4.0,3.0
14000US36027190204,1.0,1.0,1.0
14000US36005007400,1.0,1.0,31.0
14000US36005036300,1.0,37.0,2.0
14000US34017005300,4.0,3.0,4.0
14000US36047028502,16.0,7.0,12.0
14000US36047021900,41.0,5.0,3.0
14000US34003026100,4.0,3.0,4.0
14000US36005013200,1.0,1.0,1.0
14000US34029735001,4.0,3.0,4.0
14000US36059302101,3.0,4.0,3.0
14000US36059413001,3.0,4.0,3.0
14000US36085012500,2.0,2.0,2.0
14000US36005008300,33.0,9.0,12.0
14000US36047048200,1.0,2.0,10.0
14000US36119001503,1.0,1.0,1.0
14000US36061015002,1.0,1.0,1.0
14000US36081068700,11.0,37.0,19.0
14000US34039037700,4.0,3.0,4.0
14000US34003002100,4.0,3.0,4.0
14000US34013003900,10.0,22.0,26.0
14000US36085006700,2.0,2.0,2.0
14000US34019010900,4.0,3.0,4.0
14000US36119010500,1.0,1.0,1.0
14000US34027044702,4.0,3.0,4.0
14000US36047025000,3.0,16.0,19.0
14000US36119005702,1.0,1.0,1.0
14000US36005016300,1.0,1.0,2.0
14000US34039030500,4.0,3.0,4.0
14000US36081046200,3.0,4.0,3.0
14000US36047037300,29.0,10.0,1.0
14000US36081019900,9.0,23.0,32.0
14000US34023003203,4.0,3.0,4.0
14000US34027044602,4.0,3.0,4.0
14000US36047041500,5.0,5.0,33.0
14000US36119008000,1.0,1.0,1.0
14000US34025801100,4.0,3.0,4.0
14000US36081071900,38.0,24.0,29.0
14000US36005006200,1.0,2.0,16.0
14000US36059407201,3.0,4.0,3.0
14000US36081026901,24.0,4.0,35.0
14000US34029713100,4.0,3.0,4.0
14000US34029736001,4.0,3.0,4.0
14000US36047044700,38.0,11.0,19.0
14000US34003021600,4.0,3.0,4.0
14000US36047119000,1.0,25.0,1.0
14000US36005031400,2.0,25.0,1.0
14000US36081048300,1.0,6.0,23.0
14000US36081002800,45.0,19.0,41.0
14000US34039039000,4.0,3.0,4.0
14000US36119011700,1.0,1.0,1.0
14000US34019010702,4.0,3.0,4.0
14000US34027041706,4.0,3.0,4.0
14000US34035050600,4.0,3.0,4.0
14000US36047114600,4.0,3.0,4.0
14000US36047110600,26.0,29.0,17.0
14000US36047120000,3.0,4.0,3.0
14000US36081092800,3.0,4.0,3.0
14000US36081134700,3.0,4.0,3.0
14000US34027044401,4.0,3.0,4.0
14000US36103123701,3.0,4.0,3.0
14000US36081074700,6.0,32.0,12.0
14000US36081014201,20.0,29.0,25.0
14000US34023001506,4.0,3.0,4.0
14000US36005036000,15.0,17.0,7.0
14000US34013019000,3.0,4.0,10.0
14000US34023002302,4.0,3.0,4.0
14000US34003021300,4.0,3.0,4.0
14000US36081051000,3.0,18.0,3.0
14000US36059300900,3.0,4.0,3.0
14000US36047097000,35.0,39.0,5.0
14000US34035052002,4.0,3.0,4.0
14000US36047115800,8.0,28.0,35.0
14000US36047028501,8.0,28.0,35.0
14000US36103123802,3.0,4.0,3.0
14000US36059521802,3.0,4.0,3.0
14000US34023003500,4.0,3.0,4.0
14000US36047057800,1.0,7.0,3.0
14000US36081066900,1.0,4.0,3.0
14000US36059302102,3.0,4.0,3.0
14000US36047112200,9.0,8.0,37.0
14000US36047019500,1.0,10.0,10.0
14000US36005045600,1.0,1.0,1.0
14000US36081092500,17.0,31.0,41.0
14000US34013006600,39.0,22.0,26.0
14000US36103158323,3.0,4.0,3.0
14000US36059519801,3.0,4.0,3.0
14000US34013002500,39.0,22.0,26.0
14000US36103158711,3.0,4.0,3.0
14000US36061007500,10.0,20.0,12.0
14000US36081103300,3.0,4.0,3.0
14000US36081145101,1.0,11.0,38.0
14000US36085017007,2.0,2.0,2.0
14000US36005045800,10.0,31.0,23.0
14000US36047116200,3.0,4.0,3.0
14000US36085020700,2.0,2.0,2.0
14000US34003061100,4.0,3.0,4.0
14000US34031175200,4.0,3.0,4.0
14000US36047015900,14.0,21.0,31.0
14000US34019011303,4.0,3.0,4.0
14000US36047044500,20.0,5.0,21.0
14000US36081085900,1.0,40.0,24.0
14000US36059517901,3.0,4.0,3.0
14000US36061001401,33.0,9.0,32.0
14000US34025809301,4.0,3.0,4.0
14000US36103135205,3.0,4.0,3.0
14000US36047062800,2.0,2.0,2.0
14000US34013018200,4.0,22.0,26.0
14000US36047059300,11.0,13.0,15.0
14000US34029717102,4.0,3.0,4.0
14000US36047059401,2.0,2.0,3.0
14000US36103110600,3.0,4.0,3.0
14000US36059303500,3.0,4.0,3.0
14000US36005043400,28.0,12.0,10.0
14000US36047112600,1.0,4.0,3.0
14000US34039038102,4.0,3.0,4.0
14000US34031181500,4.0,3.0,4.0
14000US36047007800,40.0,12.0,1.0
14000US36061017000,28.0,8.0,1.0
14000US36071000501,1.0,1.0,1.0
14000US36047041300,33.0,7.0,11.0
14000US34013000400,4.0,3.0,4.0
14000US34013004900,4.0,3.0,4.0
14000US36047031400,2.0,4.0,3.0
14000US34003041200,4.0,3.0,4.0
14000US36081016300,1.0,14.0,35.0
14000US36081043702,15.0,1.0,35.0
14000US34023008406,4.0,3.0,4.0
14000US36047039700,36.0,14.0,25.0
14000US36047023100,1.0,25.0,28.0
14000US36081014900,2.0,35.0,1.0
14000US36005043600,24.0,4.0,3.0
14000US34039034500,4.0,3.0,4.0
14000US36047052600,1.0,8.0,12.0
14000US36047055200,1.0,1.0,2.0
14000US36047019900,9.0,1.0,10.0
14000US36103158205,3.0,4.0,3.0
14000US36103158114,3.0,4.0,3.0
14000US34003049001,4.0,3.0,4.0
14000US34025812400,4.0,3.0,4.0
14000US34013013200,4.0,22.0,26.0
14000US36081101001,3.0,4.0,3.0
14000US36061027300,5.0,28.0,7.0
14000US36047046202,4.0,3.0,4.0
14000US34013011700,4.0,22.0,4.0
14000US36047021100,24.0,21.0,35.0
14000US36005034200,1.0,22.0,5.0
14000US36119008302,1.0,1.0,1.0
14000US36081060000,49.0,42.0,34.0
14000US36081047900,3.0,1.0,3.0
14000US36081011400,3.0,4.0,3.0
14000US36047044300,14.0,5.0,24.0
14000US36071011601,1.0,1.0,1.0
14000US36085015603,2.0,2.0,2.0
14000US34039033200,31.0,22.0,4.0
14000US36087010703,1.0,1.0,1.0
14000US36047053200,2.0,2.0,3.0
14000US36047113400,5.0,5.0,33.0
14000US36059413700,3.0,4.0,3.0
14000US34003039300,4.0,3.0,4.0
14000US34023007704,4.0,3.0,4.0
14000US36119010702,1.0,1.0,1.0
14000US34027045401,4.0,3.0,4.0
14000US36047049900,24.0,32.0,35.0
14000US34025811402,4.0,3.0,4.0
14000US36005021602,14.0,1.0,12.0
14000US34023004500,4.0,3.0,4.0
14000US36081079200,3.0,4.0,3.0
14000US36047056200,7.0,36.0,2.0
14000US34023008202,4.0,3.0,4.0
14000US36047093800,45.0,41.0,21.0
14000US36103111703,3.0,4.0,3.0
14000US34023002101,4.0,3.0,4.0
14000US36005011700,1.0,4.0,3.0
14000US36081050800,1.0,4.0,13.0
14000US36005003100,10.0,3.0,4.0
14000US36081086900,3.0,4.0,3.0
14000US36005029700,1.0,1.0,32.0
14000US36087011800,1.0,1.0,1.0
14000US36005012500,10.0,1.0,1.0
14000US36103158511,3.0,4.0,3.0
14000US36061028500,8.0,4.0,10.0
14000US36103134907,3.0,4.0,3.0
14000US36103134704,3.0,4.0,3.0
14000US36059410400,3.0,4.0,3.0
14000US36047095800,3.0,4.0,3.0
14000US36047116000,34.0,4.0,3.0
14000US36081112900,3.0,4.0,3.0
14000US34023002901,4.0,3.0,4.0
14000US34019010701,4.0,3.0,4.0
14000US36081008600,3.0,4.0,3.0
14000US36047042100,5.0,34.0,11.0
14000US36005025400,1.0,1.0,1.0
14000US36005025100,2.0,37.0,2.0
14000US36005006100,10.0,4.0,3.0
14000US34013011600,4.0,22.0,26.0
14000US36061017800,6.0,37.0,2.0
14000US36103111803,3.0,4.0,3.0
14000US36081086100,18.0,16.0,20.0
14000US36005038800,12.0,25.0,30.0
14000US36005014900,12.0,25.0,30.0
14000US36059406001,3.0,4.0,3.0
14000US36081055300,40.0,2.0,16.0
14000US36047088400,2.0,25.0,30.0
14000US36005013500,1.0,1.0,1.0
14000US36005015800,25.0,29.0,8.0
14000US36081025100,16.0,36.0,31.0
14000US36103158207,3.0,4.0,3.0
14000US34023004000,4.0,3.0,4.0
14000US34023008606,4.0,3.0,4.0
14000US36047039900,42.0,12.0,34.0
14000US36047049800,44.0,15.0,28.0
14000US36059517802,3.0,4.0,3.0
14000US36047064000,1.0,2.0,2.0
14000US36047114202,23.0,38.0,16.0
14000US34017003100,4.0,3.0,14.0
14000US36103158402,3.0,4.0,3.0
14000US36079010900,1.0,1.0,1.0
14000US36047044000,26.0,2.0,4.0
14000US36061029500,20.0,23.0,2.0
14000US36081000400,43.0,4.0,3.0
14000US36103145602,3.0,4.0,3.0
14000US42103950103,1.0,1.0,1.0
14000US34017011000,4.0,3.0,14.0
14000US36047122000,1.0,28.0,32.0
14000US36047099600,15.0,1.0,24.0
14000US36005028800,1.0,1.0,1.0
14000US36081071702,5.0,4.0,3.0
14000US36061025900,23.0,11.0,27.0
14000US36087010801,1.0,1.0,1.0
14000US36059408900,3.0,4.0,3.0
14000US34025803201,4.0,3.0,4.0
14000US34023001600,4.0,3.0,4.0
14000US36005038302,3.0,4.0,11.0
14000US34003055200,4.0,3.0,4.0
14000US36047030200,1.0,11.0,2.0
14000US36081002000,33.0,4.0,3.0
14000US34017015600,4.0,3.0,4.0
14000US36047004600,1.0,1.0,1.0
14000US36005036800,2.0,1.0,1.0
14000US36047086800,8.0,20.0,28.0
14000US36059517200,3.0,4.0,3.0
14000US36071011602,1.0,1.0,1.0
14000US36119010701,1.0,1.0,1.0
14000US36119012301,1.0,1.0,1.0
14000US36103111401,3.0,4.0,3.0
14000US36119000801,1.0,1.0,1.0
14000US36061024900,32.0,15.0,7.0
14000US36047042400,36.0,28.0,36.0
14000US34013005700,4.0,22.0,4.0
14000US36047003900,1.0,1.0,1.0
14000US36047035900,7.0,21.0,12.0
14000US36047089200,42.0,12.0,22.0
14000US36005019300,1.0,1.0,1.0
14000US36047091200,12.0,13.0,12.0
14000US36061002202,40.0,21.0,31.0
14000US36103145807,3.0,4.0,3.0
14000US36081046300,16.0,41.0,20.0
14000US34037372200,4.0,3.0,4.0
14000US36005017702,2.0,25.0,30.0
14000US36047047800,2.0,37.0,2.0
14000US36081026500,40.0,16.0,2.0
14000US36061000201,40.0,4.0,1.0
14000US36005016900,3.0,21.0,5.0
14000US36071011701,1.0,1.0,1.0
14000US36005023200,2.0,36.0,2.0
14000US36005024300,2.0,36.0,11.0
14000US36081036700,30.0,14.0,9.0
14000US34013021803,4.0,3.0,4.0
14000US36081065600,1.0,25.0,1.0
14000US34023008209,4.0,3.0,4.0
14000US36081056200,3.0,4.0,3.0
14000US36047098800,23.0,1.0,32.0
14000US36081037100,8.0,4.0,24.0
14000US36071014400,1.0,1.0,1.0
14000US34023008700,4.0,3.0,4.0
14000US36119000402,1.0,1.0,1.0
14000US34025803500,4.0,3.0,4.0
14000US36061000202,1.0,28.0,32.0
14000US36081119500,3.0,4.0,3.0
14000US36119001504,1.0,1.0,1.0
14000US36027060201,1.0,1.0,1.0
14000US36103111802,3.0,4.0,3.0
14000US34003007002,4.0,3.0,4.0
14000US36027150006,1.0,1.0,1.0
14000US36103147003,3.0,4.0,3.0
14000US36061018500,20.0,1.0,20.0
14000US36047016900,3.0,4.0,3.0
14000US36005006000,1.0,32.0,1.0
14000US36005012701,1.0,1.0,2.0
14000US36047013000,2.0,1.0,3.0
14000US36005042400,24.0,2.0,20.0
